DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location
200608193,03/21/2020,03/20/2020,0640,06,Hollywood,0663,997,TRAFFIC COLLISION,3008 3025 3034 3037 3101 3401 3701 4006 3002 1218,42,M,H,101,STREET,FOUNTAIN                     AV,SEWARD                       ST,"(34.0944, -118.3332)"
200608149,03/20/2020,03/20/2020,0954,06,Hollywood,0625,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4027,25,M,H,101,STREET,HIGHLAND                     AV,ODIN,"(34.11, -118.3364)"
202107552,03/20/2020,03/20/2020,0635,21,Topanga,2136,997,TRAFFIC COLLISION,3004 3037 3034 3026 3101 4026 3002,20,M,O,101,STREET,VALERIO                      ST,CANOGA                       AV,"(34.2047, -118.5975)"
201707594,03/20/2020,03/20/2020,1130,17,Devonshire,1751,997,TRAFFIC COLLISION,3011 3037 3034 3026 3101 4017,,X,X,101,STREET,CANOGA                       AV,MARILLA                      ST,"(34.2534, -118.6072)"
201707569,03/20/2020,03/20/2020,1100,17,Devonshire,1798,997,TRAFFIC COLLISION,3003 3037 3026 3102 4026,41,F,H,101,STREET,WOODLEY                      AV,PARTHENIA                    ST,"(34.2284, -118.4851)"
201607289,03/20/2020,03/20/2020,0100,16,Foothill,1651,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4016 0605,,X,X,101,STREET,COMMERCE                     AV,FOOTHILL                     BL,"(34.2455, -118.4177)"
201209452,03/20/2020,03/20/2020,1650,12,77th Street,1283,997,TRAFFIC COLLISION,4025 3037 3036 3004 3028 3030 3101,54,M,B,101,STREET,HALLDALE,93RD,"(33.9519, -118.3024)"
200407143,03/21/2020,03/20/2020,2055,04,Hollenbeck,0488,997,TRAFFIC COLLISION,3101 3401 3701 3030 3004 3032,19,M,H,108,PARKING LOT,8TH                          ST,LORENA                       ST,"(34.0216, -118.2048)"
200208012,03/20/2020,03/20/2020,1715,02,Rampart,0201,997,TRAFFIC COLLISION,3101 3401 3701 0605 3030 3004 3036,36,M,H,101,STREET,MELROSE,NORMANDIE,"(34.0873, -118.296)"
200707627,03/20/2020,03/20/2020,1120,07,Wilshire,0723,997,TRAFFIC COLLISION,3008 3026 3035 3037 3101 3401 3701 4027,26,M,B,101,STREET,FAIRFAX                      AV,BLACKBURN                    AV,"(34.0708, -118.3614)"
200807529,03/20/2020,03/20/2020,1125,08,West LA,0883,997,TRAFFIC COLLISION,3003 3025 3035 3037 3102 3401 3701 4027,66,F,A,101,STREET,PICO                         BL,COTNER                       AV,"(34.0362, -118.4367)"
201408633,03/20/2020,03/20/2020,0820,14,Pacific,1403,997,TRAFFIC COLLISION,3003 3025 3035 3036 3101 3401 3701 4014,48,F,W,101,STREET,NATIONAL,MILITARY,"(34.029, -118.4255)"
200308843,03/21/2020,03/20/2020,2340,03,Southwest,0354,997,TRAFFIC COLLISION,4025 3036 3004 3028 3034 3101,99,M,O,101,STREET,EXPOSITION                   BL,ARLINGTON                    AV,"(34.019, -118.3177)"
201209446,03/20/2020,03/20/2020,0915,12,77th Street,1257,997,TRAFFIC COLLISION,3101 4025 3037 3004 3026,69,M,W,101,STREET,FIGUEROA                     ST,77TH                         ST,"(33.9698, -118.2827)"
201209508,03/20/2020,03/20/2020,1130,12,77th Street,1253,997,TRAFFIC COLLISION,4012 3036 3004 3026 3101 3034,40,M,H,101,STREET,FLORENCE                     AV,FLOWER,"(33.9709, -118.3112)"
201209467,03/20/2020,03/20/2020,1500,12,77th Street,1242,997,TRAFFIC COLLISION,4025 3036 0101 3004 3026 3029 3101,68,M,B,101,STREET,VAN NESS                     AV,65TH                         ST,"(33.98, -118.3177)"
201209564,03/20/2020,03/20/2020,0935,12,77th Street,1256,997,TRAFFIC COLLISION,4012 3037 3004 3026 3029 3101,23,M,B,101,STREET,FLORENCE                     ST,HOOVER                       AV,"(33.9747, -118.2871)"
201209480,03/20/2020,03/20/2020,1815,12,77th Street,1203,997,TRAFFIC COLLISION,4012 3037 3004 3026 3029 3101,50,F,B,101,STREET,WESTERN                      AV,N  50TH                         ST,"(33.9983, -118.3089)"
200407149,03/21/2020,03/21/2020,1710,04,Hollenbeck,0424,997,TRAFFIC COLLISION,3101 3401 3701 0605 3030 3004 3036,38,M,O,101,STREET,VALLEY                       BL,MISSION,"(34.0653, -118.2062)"
200608198,03/21/2020,03/21/2020,1127,06,Hollywood,0648,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,19,M,W,101,STREET,WESTERN                      AV,SUNSET                       BL,"(34.0981, -118.3093)"
200109487,03/21/2020,03/21/2020,0820,01,Central,0157,997,TRAFFIC COLLISION,3101 3401 3701 0605 3003 3026,64,M,H,101,STREET,STANFORD,5TH,"(34.0426, -118.2412)"
202107607,03/21/2020,03/21/2020,1805,21,Topanga,2118,997,TRAFFIC COLLISION,3037 3004 3029 3026 3101 4021,43,M,H,101,STREET,LANARK                       ST,WINNETKA                     AV,"(34.218, -118.571)"
201907936,03/22/2020,03/21/2020,1800,19,Mission,1993,997,TRAFFIC COLLISION,3004 3032 3026 3101 4009 3037,41,M,H,101,STREET,SEPULVEDA                    BL,LANARK                       ST,"(34.2179, -118.4659)"
201808529,03/22/2020,03/21/2020,2110,18,Southeast,1822,997,TRAFFIC COLLISION,0605 3036 3004 3026 3029 3101,19,M,H,101,STREET,OLIVE                        ST,104TH                        ST,"(33.9419, -118.2794)"
201308809,03/21/2020,03/21/2020,1135,13,Newton,1351,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026,33,M,H,101,STREET,VERNON                       AV,GRAND                        AV,"(34.0038, -118.2805)"
201308512,03/22/2020,03/21/2020,2115,13,Newton,1365,997,TRAFFIC COLLISION,3101 3401 3701 0605 3008 3036 3025,46,M,H,101,STREET,COMPTON                      AV,48TH                         ST,"(34.0002, -118.2478)"
201308510,03/21/2020,03/21/2020,1415,13,Newton,1377,997,TRAFFIC COLLISION,3101 3401 3701 0605 3029 3036 3008 3026,65,M,B,101,STREET,ALAMEDA,55TH,"(33.993, -118.2383)"
200407156,03/21/2020,03/21/2020,1320,04,Hollenbeck,0438,997,TRAFFIC COLLISION,3101 3401 3701 3004 3029 3026 0605,57,M,H,101,STREET,VALLEY                       BL,MARIONDALE                   AV,"(34.0741, -118.1651)"
200208036,03/21/2020,03/21/2020,1535,02,Rampart,0292,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3026 3036,58,F,H,101,STREET,W  WASHINGTON,BURLINGTON,"(34.0398, -118.2838)"
200208035,03/21/2020,03/21/2020,1445,02,Rampart,0217,997,TRAFFIC COLLISION,3101 3401 3701 0605 3034 3026 3006,,M,W,101,STREET,PALO ALTO                    ST,BELMONT                      AV,"(34.0727, -118.2637)"
200208031,03/21/2020,03/21/2020,1045,02,Rampart,0211,997,TRAFFIC COLLISION,3101 3401 3701 0605 3036 3004 3026,52,F,H,101,STREET,VERMONT,ROSEWOOD,"(34.0791, -118.2917)"
200109504,03/21/2020,03/21/2020,1650,01,Central,0122,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3036 3026,56,M,B,101,STREET,1ST,HOPE,"(34.0564, -118.2498)"
200109492,03/21/2020,03/21/2020,1042,01,Central,0151,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3030,20,F,H,101,STREET,6TH                          ST,FIGUEROA,"(34.0509, -118.2585)"
200109488,03/21/2020,03/21/2020,0955,01,Central,0138,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3025 3036,71,M,A,101,STREET,4TH                          ST,ALAMEDA                      ST,"(34.0433, -118.2381)"
200308868,03/21/2020,03/21/2020,1050,03,Southwest,0392,997,TRAFFIC COLLISION,4025 3036 3004 3025 3101,53,F,B,101,STREET,48TH                         ST,5TH                          AV,"(34.0001, -118.3225)"
201907947,03/21/2020,03/21/2020,2200,19,Mission,1917,997,TRAFFIC COLLISION,3003 3036 3026 3101 4026,63,M,W,101,STREET,FOOTHILL                     BL,SAYRE                        ST,"(34.3129, -118.4373)"
201707609,03/21/2020,03/21/2020,1720,17,Devonshire,1791,997,TRAFFIC COLLISION,3004 3036 3028 3030 3101 4017,60,M,H,101,STREET,ROSCOE                       BL,MASON                        AV,"(34.2201, -118.5798)"
201707589,03/21/2020,03/21/2020,1105,17,Devonshire,1723,997,TRAFFIC COLLISION,3003 3025 3101 4026 3036,75,M,W,101,STREET,LURLINE                      AV,DEVONSHIRE                   ST,"(34.2573, -118.5842)"
201508268,03/21/2020,03/21/2020,1600,15,N Hollywood,1543,997,TRAFFIC COLLISION,3003 3037 3025 3102 4015,34,M,B,101,STREET,LAUREL CANYON                BL,CHANDLER                     BL,"(34.1684, -118.3965)"
202107583,03/21/2020,03/21/2020,0900,21,Topanga,2102,997,TRAFFIC COLLISION,3004 3036 3026 3104 4021,39,M,H,101,STREET,FALLBROOK                    AV,ROSCOE                       BL,"(34.2206, -118.6235)"
201707603,03/21/2020,03/21/2020,2045,17,Devonshire,1745,997,TRAFFIC COLLISION,3037 3039 3006 3026 3101 4017,34,F,A,101,STREET,KINGSBURY                    ST,ALDEA                        AV,"(34.2636, -118.5088)"
201507912,03/21/2020,03/21/2020,1445,15,N Hollywood,1549,997,TRAFFIC COLLISION,3024 4026 3004 3037 3101 3401 3701,29,M,O,101,STREET,CHANDLER                     BL,CAHUENGA                     BL,"(34.1687, -118.3615)"
201007446,03/21/2020,03/21/2020,1738,10,West Valley,1061,997,TRAFFIC COLLISION,3004 3036 3030 3028 3101 4010,24,M,O,101,STREET,VENTURA                      BL,VANALDEN                     AV,"(34.1726, -118.5501)"
200907705,03/22/2020,03/21/2020,2050,09,Van Nuys,0963,997,TRAFFIC COLLISION,3004 3037 3028 3030 3101 4009 0605,47,F,H,101,STREET,VAN NUYS                     BL,MAGNOLIA                     BL,"(34.1649, -118.4486)"
202007815,03/21/2020,03/21/2020,1235,20,Olympic,2026,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4020,50,M,K,,,00,,"(34.0674, -118.2941)"
202007810,03/21/2020,03/21/2020,0230,20,Olympic,2029,997,TRAFFIC COLLISION,3004 3025 3035 3037 3101 3401 3701 4020,24,M,B,,,00,,"(34.0691, -118.2916)"
201107763,03/21/2020,03/21/2020,1300,11,Northeast,1151,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3030,26,F,W,,,00,,"(34.0969, -118.2929)"
200807564,03/22/2020,03/21/2020,2100,08,West LA,0803,997,TRAFFIC COLLISION,3011 3025 3035 3037 3101 3401 3701 4027,48,M,W,,,00,,"(34.0464, -118.5096)"
200807555,03/21/2020,03/21/2020,1755,08,West LA,0827,997,TRAFFIC COLLISION,3004 3026 3034 3036 3101 3401 3701 4027,34,M,B,,,00,,"(34.0536, -118.467)"
200807553,03/21/2020,03/21/2020,1515,08,West LA,0817,997,TRAFFIC COLLISION,3004 3028 3035 3037 3101 3401 3701 4027,31,M,C,,,00,,"(34.0596, -118.4446)"
200807549,03/21/2020,03/21/2020,1420,08,West LA,0823,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,33,M,B,,,00,,"(34.0304, -118.5181)"
200707654,03/21/2020,03/21/2020,1420,07,Wilshire,0767,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4007,53,F,A,,,00,,"(34.0476, -118.3239)"
201809011,03/30/2020,03/21/2020,2220,18,Southeast,1823,997,TRAFFIC COLLISION,3037 3004 3026 3029 3101 0605,29,F,H,101,STREET,AVALON                       BL,CENTURY                      BL,"(33.9456, -118.2652)"
201907920,03/21/2020,03/21/2020,1355,19,Mission,1963,997,TRAFFIC COLLISION,3004 3036 3025 3101 4026,52,F,H,101,STREET,WOODMAN                      AV,VAN NUYS                     BL,"(34.2471, -118.4482)"
201408675,03/22/2020,03/21/2020,2100,14,Pacific,1474,997,TRAFFIC COLLISION,3011 3026 3034 3037 3101 3401 3701 4014,50,M,W,101,STREET,MANCHESTER                   AV,LOYOLA                       BL,"(33.9598, -118.4167)"
201408657,03/21/2020,03/21/2020,1305,14,Pacific,1469,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4014,43,M,B,101,STREET,LA CIENEGA                   BL,CENTINELA                    AV,"(33.9758, -118.3701)"
200608204,03/21/2020,03/21/2020,1450,06,Hollywood,0678,997,TRAFFIC COLLISION,3011 3026 3034 3037 3101 3401 3701 4006,50,M,O,102,SIDEWALK,MARATHON                     ST,HOBART                       BL,"(34.0846, -118.3051)"
201209926,03/27/2020,03/21/2020,1620,12,77th Street,1273,997,TRAFFIC COLLISION,4012 3037 3004 3026 3101,60,M,B,101,STREET,WESTERN                      AV,89TH                         ST,"(33.9564, -118.309)"
201707587,03/21/2020,03/21/2020,1040,17,Devonshire,1745,997,TRAFFIC COLLISION,3011 3037 3025 3103 4026,20,F,O,101,STREET,BALBOA                       BL,KINGSBURY                    ST,"(34.2636, -118.5023)"
201607313,03/21/2020,03/21/2020,1950,16,Foothill,1654,997,TRAFFIC COLLISION,3004 3036 3029 3602 3025 3038 3101 4026,43,M,H,101,STREET,GLENOAKS                     BL,OSBORNE                      ST,"(34.2647, -118.4019)"
201007454,03/21/2020,03/21/2020,1500,10,West Valley,1027,997,TRAFFIC COLLISION,3004 3036 3026 4010,47,M,A,101,STREET,SHERMAN                      WY,LOUISE                       AV,"(34.2012, -118.5099)"
201007447,03/21/2020,03/21/2020,1200,10,West Valley,1007,997,TRAFFIC COLLISION,3004 3037 3025 3101 4010,55,M,H,101,STREET,ROSCOE                       BL,AMESTOY                      AV,"(34.2212, -118.5055)"
201007426,03/21/2020,03/21/2020,1410,10,West Valley,1008,997,TRAFFIC COLLISION,3004 3037 3026 3101 4010,47,M,H,101,STREET,VANOWEN                      ST,ODESSA                       AV,"(34.1939, -118.4902)"
201007421,03/21/2020,03/21/2020,0800,10,West Valley,1038,997,TRAFFIC COLLISION,3004 3037 3026 3101 4026,32,F,H,101,STREET,VICTORY                      BL,WOODLEY                      AV,"(34.1867, -118.4836)"
200507475,03/21/2020,03/21/2020,2340,05,Harbor,0555,997,TRAFFIC COLLISION,4005 3036 3004 3026 3101 3030,24,M,H,101,STREET,1ST,MEYLER,"(33.7433, -118.2967)"
200308897,03/21/2020,03/21/2020,2110,03,Southwest,0321,997,TRAFFIC COLLISION,3037 3004 3028 3101,25,M,H,101,STREET,OBAMA                        BL,LA CIENEGA                   BL,"(34.0238, -118.3669)"
201209516,03/21/2020,03/21/2020,1620,12,77th Street,1253,997,TRAFFIC COLLISION,4025 3036 3004 3026 3101,19,X,X,101,STREET,WESTERN                      AV,77TH                         ST,"(33.97, -118.309)"
200308906,03/21/2020,03/21/2020,1730,03,Southwest,0392,997,TRAFFIC COLLISION,3036 3004 3026 3101,71,M,B,101,STREET,VERNON                       AV,4TH                          AV,"(34.0037, -118.3214)"
201209566,03/21/2020,03/21/2020,0950,12,77th Street,1211,997,TRAFFIC COLLISION,4012 3036 3004 3025 3101,59,M,X,101,STREET,SLAUSON                      AV,CRENSHAW                     BL,"(33.989, -118.3308)"
201808481,03/21/2020,03/21/2020,0400,18,Southeast,1871,997,TRAFFIC COLLISION,3004 3036 3026 3101 4018 0605,36,M,B,101,STREET,ROSECRANS                    AV,FIGUEROA,"(33.9019, -118.2827)"
201209520,03/21/2020,03/21/2020,1655,12,77th Street,1203,997,TRAFFIC COLLISION,4025 3036 0101 3004 3026 3029 3101,18,M,B,101,STREET,WESTERN                      AV,45TH                         ST,"(34.0028, -118.3089)"
200407164,03/22/2020,03/21/2020,2340,04,Hollenbeck,0442,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3801 3026,26,F,H,101,STREET,STATE                        ST,POMEROY                      AV,"(34.0566, -118.211)"
200308908,03/21/2020,03/21/2020,1330,03,Southwest,0399,997,TRAFFIC COLLISION,3037 3004 3028 3101,35,M,B,101,STREET,MARTIN LUTHER KING JR        BL,E  FIGUEROA                     ST,"(34.0112, -118.2827)"
202007816,03/21/2020,03/21/2020,1750,20,Olympic,2093,997,TRAFFIC COLLISION,3003 3025 3035 3037 3101 3401 3701 4020,30,F,O,101,STREET,NORMANDIE,20TH,"(34.0382, -118.3003)"
200308888,03/22/2020,03/21/2020,0945,03,Southwest,0328,997,TRAFFIC COLLISION,3025 3101 3036 3003,60,F,W,101,STREET,32ND,HOOVER,"(34.0255, -118.2839)"
202007807,03/21/2020,03/21/2020,1950,20,Olympic,2015,997,TRAFFIC COLLISION,3003 3026 3035 3036 3101 3401 3701 4027,50,M,A,101,STREET,1ST                          ST,CATALINA                     ST,"(34.0727, -118.2954)"
200507484,03/21/2020,03/21/2020,2220,05,Harbor,0511,997,TRAFFIC COLLISION,4005 3037 3004 3026 3101,32,M,H,101,STREET,PACIFIC COAST                HY,WESTERN,"(33.7895, -118.3076)"
200208086,03/22/2020,03/22/2020,2045,02,Rampart,0257,997,TRAFFIC COLLISION,0605 3101 3401 3701 3003 3024,39,M,H,101,STREET,7TH                          ST,VALENCIA                     ST,"(34.0531, -118.2694)"
200208085,03/22/2020,03/22/2020,2045,02,Rampart,0257,997,TRAFFIC COLLISION,0605 3101 3401 3701 3003 3029 3036,39,M,H,101,STREET,7TH                          ST,VALENCIA                     ST,"(34.0531, -118.2694)"
200407193,03/22/2020,03/22/2020,1445,04,Hollenbeck,0459,997,TRAFFIC COLLISION,3101 3401 3701 0605 3030 3004,20,M,H,101,STREET,E  CESAR E CHAVEZ               AV,N  FRESNO                       ST,"(34.0418, -118.1964)"
200407182,03/22/2020,03/22/2020,1505,04,Hollenbeck,0453,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026 3029 3036,24,M,W,101,STREET,STATE                        ST,CITY VIEW                    AV,"(34.0541, -118.2126)"
201908068,03/25/2020,03/22/2020,2030,19,Mission,1985,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4026,48,M,H,101,STREET,ROSCOE                       BL,TOBIAS                       AV,"(34.2215, -118.4516)"
201107657,03/24/2020,03/22/2020,1705,11,Northeast,1172,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030 0605,30,M,W,101,STREET,2200    EWING                        ST,,"(34.0912, -118.2595)"
201107630,03/23/2020,03/22/2020,1745,11,Northeast,1124,997,TRAFFIC COLLISION,3101 3401 3701 3030 3004 0605,34,F,W,101,STREET,FLETCHER                     DR,ESTARA                       AV,"(34.1181, -118.2412)"
200407202,03/23/2020,03/22/2020,1940,04,Hollenbeck,0453,997,TRAFFIC COLLISION,3101 3401 3701 0605 3006 3024,40,F,W,101,STREET,CESAR E CHAVEZ               AV,WARREN                       ST,"(34.0525, -118.2205)"
200407172,03/22/2020,03/22/2020,1054,04,Hollenbeck,0462,997,TRAFFIC COLLISION,3101 3401 3701 0605 3034 3036 3008 3026,23,M,H,101,STREET,GERTRUDE                     ST,4TH                          ST,"(34.0386, -118.2201)"
200109529,03/22/2020,03/22/2020,1838,01,Central,0111,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3034 3036,30,M,W,101,STREET,3RD                          ST,SAN PEDRO                    ST,"(34.0615, -118.2412)"
201707612,03/22/2020,03/22/2020,0350,17,Devonshire,1793,997,TRAFFIC COLLISION,3004 3036 3025 3101 4017,40,F,H,101,STREET,ROSCOE                       BL,TAMPA                        AV,"(34.2205, -118.5536)"
201507917,03/22/2020,03/22/2020,0015,15,N Hollywood,1503,997,TRAFFIC COLLISION,3004 3036 3026 3038 3101 4016,21,M,W,101,STREET,SHERMAN,LAUREL,"(34.2003, -118.4002)"
202107608,03/22/2020,03/22/2020,0100,21,Topanga,2185,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4026,40,M,W,101,STREET,CERRILLOS                    DR,VENIDO                       RD,"(34.1614, -118.6136)"
201607338,03/22/2020,03/22/2020,1200,16,Foothill,1622,997,TRAFFIC COLLISION,3004 3037 3028 3101 4026,60,M,H,101,STREET,ILEX                         AV,MAGNOLIA                     BL,"(34.2694, -118.4315)"
201007470,03/22/2020,03/22/2020,2034,10,West Valley,1027,997,TRAFFIC COLLISION,3004 3037 3028 3030 3101 4010 0605,38,F,O,101,STREET,BALBOA,VANOWEN,"(34.1939, -118.5011)"
201408695,03/22/2020,03/22/2020,1145,14,Pacific,1446,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4027,30,M,B,,,00,,"(34.0, -118.422)"
202007826,03/23/2020,03/22/2020,1805,20,Olympic,2074,997,TRAFFIC COLLISION,3026 3035 3036 3101 3401 3701 4020 3004,30,F,H,,,00,,"(34.0437, -118.3004)"
201408711,03/22/2020,03/22/2020,1950,14,Pacific,1403,997,TRAFFIC COLLISION,3101 3004 3026 3035 3037 3401 3701 4014,47,M,H,,,00,,"(34.0278, -118.4286)"
200707681,03/22/2020,03/22/2020,2215,07,Wilshire,0767,997,TRAFFIC COLLISION,3004 3026 3029 3034 3037 3101 3401 3701 4007,21,M,H,,,00,,"(34.0476, -118.3239)"
200907718,03/22/2020,03/22/2020,1220,09,Van Nuys,0939,997,TRAFFIC COLLISION,3008 3036 3101 4026 3026,37,M,H,101,STREET,VICTORY                      BL,MORSE                        AV,"(34.1867, -118.4159)"
200309055,03/26/2020,03/22/2020,1700,03,Southwest,0312,997,TRAFFIC COLLISION,4025 3004 3028 3101 3030,29,M,W,104,DRIVEWAY,LA BREA,JEFFERSON,"(34.0255, -118.3548)"
200109739,03/27/2020,03/22/2020,0955,01,Central,0192,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3026 3036,36,M,O,101,STREET,HILL                         ST,18TH                         ST,"(34.032, -118.2667)"
201808566,03/23/2020,03/22/2020,1450,18,Southeast,1823,997,TRAFFIC COLLISION,4025 3037 3004 3025 3101,20,M,H,101,STREET,CENTURY                      BL,AVALON                       BL,"(33.9456, -118.2652)"
201707606,03/22/2020,03/22/2020,1045,17,Devonshire,1788,997,TRAFFIC COLLISION,3004 3037 3026 3101 4026,56,M,H,101,STREET,PARTHENIA,LOUISE,"(34.2286, -118.5098)"
201209661,03/22/2020,03/22/2020,2355,12,77th Street,1256,997,TRAFFIC COLLISION,4012 3037 3004 3028 3030 3101,56,F,B,101,STREET,76TH                         ST,FIGUEROA                     ST,"(33.9708, -118.2827)"
201007451,03/22/2020,03/22/2020,1605,10,West Valley,1003,997,TRAFFIC COLLISION,3004 3037 3602 3026 4026 3101,37,M,W,101,STREET,ROSCOE                       BL,WILBUR                       AV,"(34.2206, -118.5448)"
201308544,03/22/2020,03/22/2020,1650,13,Newton,1346,997,TRAFFIC COLLISION,0605 3101 3401 3701 3026 3029 3004,39,M,B,101,STREET,43RD                         PL,CENTRAL                      AV,"(34.0048, -118.2565)"
200807582,03/22/2020,03/22/2020,1850,08,West LA,0857,997,TRAFFIC COLLISION,3003 3025 3029 3035 3036 3101 3401 3701 4027,,F,W,101,STREET,PICO                         BL,BEVERWIL                     DR,"(34.055, -118.3991)"
201209543,03/22/2020,03/22/2020,1430,12,77th Street,1263,997,TRAFFIC COLLISION,4012 3037 3004 3026 3101,32,M,H,101,STREET,WESTERN                      AV,MANCHESTER,"(33.96, -118.309)"
201408694,03/22/2020,03/22/2020,1050,14,Pacific,1414,997,TRAFFIC COLLISION,3008 3025 3035 3037 3103 3401 3701 4027,55,M,O,101,STREET,ROSE                         AV,BERNARD                      AV,"(33.9999, -118.4706)"
201808545,03/22/2020,03/22/2020,2250,18,Southeast,1827,997,TRAFFIC COLLISION,4018 3037 3004 3026 3101 0605,64,M,B,101,STREET,CENTURY                      BL,BANDERA                      ST,"(33.9456, -118.2396)"
201209542,03/22/2020,03/22/2020,1515,12,77th Street,1249,997,TRAFFIC COLLISION,4025 3036 3004 3028 3030 3101,52,F,B,101,STREET,FLORENCE                     AV,DENVER                       AV,"(33.9747, -118.2838)"
200308911,03/22/2020,03/22/2020,1930,03,Southwest,0307,997,TRAFFIC COLLISION,3037 3004 3028 3030 3101,50,M,B,101,STREET,CRENSHAW                     BL,ADAMS                        AV,"(34.0326, -118.335)"
201209541,03/22/2020,03/22/2020,1610,12,77th Street,1258,997,TRAFFIC COLLISION,4025 3036 3004 3026 3602 3101,26,F,B,101,STREET,SAN PEDRO                    ST,74TH                         ST,"(33.973, -118.2695)"
201209537,03/22/2020,03/22/2020,1458,12,77th Street,1283,997,TRAFFIC COLLISION,3037 3004 3028 3030 3101 4025,24,M,H,101,STREET,WESTERN                      AV,CENTURY                      BL,"(33.9455, -118.309)"
201408712,03/23/2020,03/22/2020,2200,14,Pacific,1414,997,TRAFFIC COLLISION,1218 3003 3025 3029 3035 3037 3101 3401 3701 4027,43,M,H,101,STREET,LINCOLN                      BL,BROOKS                       AV,"(33.9985, -118.462)"
201808514,03/22/2020,03/22/2020,0005,18,Southeast,1826,997,TRAFFIC COLLISION,4025 3037 3003 3025 3029 3101,64,M,B,101,STREET,COMPTON                      AV,103RD                        ST,"(33.9433, -118.2462)"
200807591,03/22/2020,03/22/2020,1820,08,West LA,0841,997,TRAFFIC COLLISION,3011 3024 3034 3037 3101 3401 3701 4027,19,M,W,101,STREET,BUNDY                        DR,RHODE ISLAND                 AV,"(34.0425, -118.4656)"
