Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008,SE_A09004B_008,SE_A09004B_001,SE_A09004B_002,SE_A09004B_003,SE_A09004B_004,SE_A09004B_005,SE_A09004B_006,SE_A09004B_007,PCT_SE_A09004B_001,PCT_SE_A09004B_002,PCT_SE_A09004B_003,PCT_SE_A09004B_004,PCT_SE_A09004B_005,PCT_SE_A09004B_006,PCT_SE_A09004B_007,SE_A09003_001,SE_A10054B_001,SE_A10054B_002,SE_A10054B_003,SE_A10054B_004,SE_A10054B_005,SE_A10054B_006,SE_A10054B_007,PCT_SE_A10054B_002,PCT_SE_A10054B_003,PCT_SE_A10054B_004,PCT_SE_A10054B_005,PCT_SE_A10054B_006,PCT_SE_A10054B_007
"06037620400","14000US06037620400","Census Tract 6204","Census Tract 6204, Los Angeles County, California","ca","140","00","ACSSF","0005902",,,,,"06","037",,,,"620400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040,5074.432,0.993214640376712,5040,3901,18,0,766,0,81,274,77.4,0.36,0,15.2,0,1.61,5.44,2234,2104,1887,217,0,0,0,39,27,64,94.18,84.47,9.71,0,0,0,1.75,1.21,2.86,2234,504,414,65,0,17,0,8,22.56,18.53,2.91,0,0.76,0,0.36,29,459,32,228,164,35,0,0,6.97,49.67,35.73,7.63,0,0
"06037620501","14000US06037620501","Census Tract 6205.01","Census Tract 6205.01, Los Angeles County, California","ca","140","00","ACSSF","0005903",,,,,"06","037",,,,"620501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6063,6080.665,0.997094967235369,6063,4356,294,58,642,15,126,572,71.85,4.85,0.96,10.59,0.25,2.08,9.43,3146,2723,2549,174,56,0,0,81,17,269,86.55,81.02,5.53,1.78,0,0,2.57,0.54,8.55,3146,1573,1287,36,23,38,17,172,50,40.91,1.14,0.73,1.21,0.54,5.47,29,1022,31,383,387,174,31,16,3.03,37.48,37.87,17.03,3.03,1.57
"06037620521","14000US06037620521","Census Tract 6205.21","Census Tract 6205.21, Los Angeles County, California","ca","140","00","ACSSF","0005904",,,,,"06","037",,,,"620521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4092,16451.44,0.24873204045733,4092,2405,116,0,744,21,220,586,58.77,2.83,0,18.18,0.51,5.38,14.32,2192,1944,1806,138,56,0,13,37,0,142,88.69,82.39,6.3,2.55,0,0.59,1.69,0,6.48,2192,1188,953,42,47,37,13,96,54.2,43.48,1.92,2.14,1.69,0.59,4.38,31,856,27,447,301,81,0,0,3.15,52.22,35.16,9.46,0,0
"06037620522","14000US06037620522","Census Tract 6205.22","Census Tract 6205.22, Los Angeles County, California","ca","140","00","ACSSF","0005905",,,,,"06","037",,,,"620522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4968,17193.7,0.288943037573919,4968,3112,136,28,746,0,483,463,62.64,2.74,0.56,15.02,0,9.72,9.32,2643,2367,2108,259,60,16,17,44,28,111,89.56,79.76,9.8,2.27,0.61,0.64,1.66,1.06,4.2,2643,1407,1064,162,34,28,46,73,53.23,40.26,6.13,1.29,1.06,1.74,2.76,31,922,81,301,360,134,46,0,8.79,32.65,39.05,14.53,4.99,0
"06037620601","14000US06037620601","Census Tract 6206.01","Census Tract 6206.01, Los Angeles County, California","ca","140","00","ACSSF","0005906",,,,,"06","037",,,,"620601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5030,9537.435,0.527395493724295,5030,3003,207,0,837,0,607,376,59.7,4.12,0,16.64,0,12.07,7.48,2474,2204,2036,168,38,14,78,28,46,66,89.09,82.3,6.79,1.54,0.57,3.15,1.13,1.86,2.67,2470,1170,869,99,19,24,121,38,47.37,35.18,4.01,0.77,0.97,4.9,1.54,31,1137,69,486,448,104,0,30,6.07,42.74,39.4,9.15,0,2.64
"06037620602","14000US06037620602","Census Tract 6206.02","Census Tract 6206.02, Los Angeles County, California","ca","140","00","ACSSF","0005907",,,,,"06","037",,,,"620602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165,9899.569,0.52173986906503,5165,4111,0,9,697,0,119,229,79.59,0,0.17,13.49,0,2.3,4.43,2646,2269,2141,128,8,24,59,9,41,236,85.75,80.91,4.84,0.3,0.91,2.23,0.34,1.55,8.92,2646,583,491,24,0,9,18,41,22.03,18.56,0.91,0,0.34,0.68,1.55,26,427,0,205,172,17,3,30,0,48.01,40.28,3.98,0.7,7.03
"06037620701","14000US06037620701","Census Tract 6207.01","Census Tract 6207.01, Los Angeles County, California","ca","140","00","ACSSF","0005908",,,,,"06","037",,,,"620701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7184,18258.81,0.393453946504771,7184,5296,422,65,800,0,218,383,73.72,5.87,0.9,11.14,0,3.03,5.33,4203,3631,3335,296,179,12,58,77,29,217,86.39,79.35,7.04,4.26,0.29,1.38,1.83,0.69,5.16,4203,1578,1225,128,67,49,66,43,37.54,29.15,3.05,1.59,1.17,1.57,1.02,31,1121,49,375,522,152,16,7,4.37,33.45,46.57,13.56,1.43,0.62
"06037620702","14000US06037620702","Census Tract 6207.02","Census Tract 6207.02, Los Angeles County, California","ca","140","00","ACSSF","0005909",,,,,"06","037",,,,"620702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7391,14441.66,0.511783452278543,7391,5423,231,12,1142,14,190,379,73.37,3.13,0.16,15.45,0.19,2.57,5.13,3614,3091,2845,246,8,22,42,26,35,390,85.53,78.72,6.81,0.22,0.61,1.16,0.72,0.97,10.79,3614,1357,1006,64,0,0,19,268,37.55,27.84,1.77,0,0,0.53,7.42,28,760,0,139,400,184,37,0,0,18.29,52.63,24.21,4.87,0
"06037620800","14000US06037620800","Census Tract 6208","Census Tract 6208, Los Angeles County, California","ca","140","00","ACSSF","0005910",,,,,"06","037",,,,"620800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7735,8066.813,0.958866990889533,7735,5203,29,0,1690,0,207,606,67.27,0.37,0,21.85,0,2.68,7.83,3393,3028,2808,220,70,0,18,51,0,226,89.24,82.76,6.48,2.06,0,0.53,1.5,0,6.66,3386,904,701,109,0,0,18,76,26.7,20.7,3.22,0,0,0.53,2.24,32,722,23,345,265,89,0,0,3.19,47.78,36.7,12.33,0,0
"06037620901","14000US06037620901","Census Tract 6209.01","Census Tract 6209.01, Los Angeles County, California","ca","140","00","ACSSF","0005911",,,,,"06","037",,,,"620901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2943,8727.118,0.33722472845434,2943,2403,23,0,336,0,16,165,81.65,0.78,0,11.42,0,0.54,5.61,1174,941,905,36,36,0,0,20,0,177,80.15,77.09,3.07,3.07,0,0,1.7,0,15.08,1174,256,181,5,10,20,0,40,21.81,15.42,0.43,0.85,1.7,0,3.41,30,188,0,50,130,8,0,0,0,26.6,69.15,4.26,0,0
"06037620904","14000US06037620904","Census Tract 6209.04","Census Tract 6209.04, Los Angeles County, California","ca","140","00","ACSSF","0005912",,,,,"06","037",,,,"620904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,13035.84,0.222463578981833,2900,2555,0,12,93,0,35,205,88.1,0,0.41,3.21,0,1.21,7.07,1268,954,847,107,17,0,10,72,0,215,75.24,66.8,8.44,1.34,0,0.79,5.68,0,16.96,1268,599,366,59,0,50,0,124,47.24,28.86,4.65,0,3.94,0,9.78,25,438,8,143,228,16,24,19,1.83,32.65,52.05,3.65,5.48,4.34
"06037621001","14000US06037621001","Census Tract 6210.01","Census Tract 6210.01, Los Angeles County, California","ca","140","00","ACSSF","0005913",,,,,"06","037",,,,"621001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4457,12416.84,0.358947995125846,4457,3585,25,69,287,0,153,338,80.44,0.56,1.55,6.44,0,3.43,7.58,2386,1884,1753,131,10,0,41,56,0,395,78.96,73.47,5.49,0.42,0,1.72,2.35,0,16.55,2386,1096,855,18,0,14,27,182,45.93,35.83,0.75,0,0.59,1.13,7.63,28,865,114,373,316,48,14,0,13.18,43.12,36.53,5.55,1.62,0
"06037621002","14000US06037621002","Census Tract 6210.02","Census Tract 6210.02, Los Angeles County, California","ca","140","00","ACSSF","0005914",,,,,"06","037",,,,"621002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976,8598.553,0.113507475710312,976,812,38,0,99,0,21,6,83.2,3.89,0,10.14,0,2.15,0.61,667,544,510,34,30,6,11,9,17,50,81.56,76.46,5.1,4.5,0.9,1.65,1.35,2.55,7.5,667,467,360,24,11,4,53,15,70.01,53.97,3.6,1.65,0.6,7.95,2.25,30,312,5,149,127,26,5,0,1.6,47.76,40.71,8.33,1.6,0
"06037621004","14000US06037621004","Census Tract 6210.04","Census Tract 6210.04, Los Angeles County, California","ca","140","00","ACSSF","0005915",,,,,"06","037",,,,"621004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247,12550.05,0.338405042803287,4247,3721,3,38,200,0,29,256,87.61,0.07,0.89,4.71,0,0.68,6.03,2625,2091,1971,120,33,0,0,110,0,391,79.66,75.09,4.57,1.26,0,0,4.19,0,14.9,2625,1633,1331,46,0,65,0,191,62.21,50.7,1.75,0,2.48,0,7.28,34,1113,32,562,437,47,35,0,2.88,50.49,39.26,4.22,3.14,0
"06037621102","14000US06037621102","Census Tract 6211.02","Census Tract 6211.02, Los Angeles County, California","ca","140","00","ACSSF","0005916",,,,,"06","037",,,,"621102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896,13793.02,0.209961204453457,2896,2431,19,27,176,0,9,234,83.94,0.66,0.93,6.08,0,0.31,8.08,1584,1361,1283,78,13,10,15,0,27,158,85.92,81,4.92,0.82,0.63,0.95,0,1.7,9.97,1584,506,472,0,0,0,0,34,31.94,29.8,0,0,0,0,2.15,38,354,10,92,199,44,9,0,2.82,25.99,56.21,12.43,2.54,0
"06037621104","14000US06037621104","Census Tract 6211.04","Census Tract 6211.04, Los Angeles County, California","ca","140","00","ACSSF","0005917",,,,,"06","037",,,,"621104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7074,17468.29,0.404962494034721,7074,6099,179,17,457,0,60,262,86.22,2.53,0.24,6.46,0,0.85,3.7,4709,4029,3716,313,38,79,39,126,6,392,85.56,78.91,6.65,0.81,1.68,0.83,2.68,0.13,8.32,4709,3388,2654,290,15,100,74,255,71.95,56.36,6.16,0.32,2.12,1.57,5.42,36,1964,183,731,825,190,35,0,9.32,37.22,42.01,9.67,1.78,0
"06037621201","14000US06037621201","Census Tract 6212.01","Census Tract 6212.01, Los Angeles County, California","ca","140","00","ACSSF","0005918",,,,,"06","037",,,,"621201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6601,10447.7,0.63181373813315,6601,4884,127,36,782,0,320,452,73.99,1.92,0.55,11.85,0,4.85,6.85,3648,3085,2952,133,67,0,41,53,43,359,84.57,80.92,3.65,1.84,0,1.12,1.45,1.18,9.84,3644,1850,1564,55,17,21,84,109,50.77,42.92,1.51,0.47,0.58,2.31,2.99,30,1181,59,451,480,97,94,0,5,38.19,40.64,8.21,7.96,0
"06037621204","14000US06037621204","Census Tract 6212.04","Census Tract 6212.04, Los Angeles County, California","ca","140","00","ACSSF","0005919",,,,,"06","037",,,,"621204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3142,6967.227,0.450968498695747,3142,2344,146,0,428,12,157,55,74.6,4.65,0,13.62,0.38,5,1.75,2071,1627,1512,115,90,0,75,37,0,242,78.56,73.01,5.55,4.35,0,3.62,1.79,0,11.69,2070,1426,1043,92,63,36,67,125,68.89,50.39,4.44,3.04,1.74,3.24,6.04,35,1306,95,747,411,18,26,9,7.27,57.2,31.47,1.38,1.99,0.69
"06037621301","14000US06037621301","Census Tract 6213.01","Census Tract 6213.01, Los Angeles County, California","ca","140","00","ACSSF","0005920",,,,,"06","037",,,,"621301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6819,11314.54,0.602675765293121,6819,4974,245,0,945,0,28,627,72.94,3.59,0,13.86,0,0.41,9.19,3644,3001,2861,140,0,0,24,39,14,566,82.35,78.51,3.84,0,0,0.66,1.07,0.38,15.53,3644,2017,1591,64,0,31,29,302,55.35,43.66,1.76,0,0.85,0.8,8.29,31,1450,75,574,535,144,87,35,5.17,39.59,36.9,9.93,6,2.41
"06037621324","14000US06037621324","Census Tract 6213.24","Census Tract 6213.24, Los Angeles County, California","ca","140","00","ACSSF","0005921",,,,,"06","037",,,,"621324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804,15403.48,0.246957128758898,3804,3112,53,11,347,0,142,139,81.81,1.39,0.29,9.12,0,3.73,3.65,2203,1690,1657,33,109,16,96,0,0,292,76.71,75.22,1.5,4.95,0.73,4.36,0,0,13.25,2199,1666,1169,28,109,0,112,248,75.76,53.16,1.27,4.96,0,5.09,11.28,32,1322,67,743,415,97,0,0,5.07,56.2,31.39,7.34,0,0
"06037621326","14000US06037621326","Census Tract 6213.26","Census Tract 6213.26, Los Angeles County, California","ca","140","00","ACSSF","0005922",,,,,"06","037",,,,"621326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945,10362.42,0.284200158456333,2945,2445,55,0,165,0,132,148,83.02,1.87,0,5.6,0,4.48,5.03,1881,1431,1386,45,24,11,31,72,28,284,76.08,73.68,2.39,1.28,0.58,1.65,3.83,1.49,15.1,1881,1508,1106,38,24,54,41,245,80.17,58.8,2.02,1.28,2.87,2.18,13.02,28,1253,8,669,538,38,0,0,0.64,53.39,42.94,3.03,0,0
"06037621400","14000US06037621400","Census Tract 6214","Census Tract 6214, Los Angeles County, California","ca","140","00","ACSSF","0005923",,,,,"06","037",,,,"621400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4496,9129.264,0.492482204550755,4496,3426,111,36,437,0,134,352,76.2,2.47,0.8,9.72,0,2.98,7.83,2298,1851,1790,61,10,0,99,88,9,241,80.55,77.89,2.65,0.44,0,4.31,3.83,0.39,10.49,2298,1164,886,0,5,67,73,133,50.65,38.56,0,0.22,2.92,3.18,5.79,33,915,27,466,365,57,0,0,2.95,50.93,39.89,6.23,0,0
"06037650001","14000US06037650001","Census Tract 6500.01","Census Tract 6500.01, Los Angeles County, California","ca","140","00","ACSSF","0005924",,,,,"06","037",,,,"650001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5617,9183.479,0.611641830000757,5617,1855,18,38,2684,0,643,379,33.02,0.32,0.68,47.78,0,11.45,6.75,2503,2215,2048,167,72,0,110,7,11,88,88.49,81.82,6.67,2.88,0,4.39,0.28,0.44,3.52,2503,772,565,63,35,0,94,15,30.84,22.57,2.52,1.4,0,3.76,0.6,28,726,187,289,159,65,26,0,25.76,39.81,21.9,8.95,3.58,0
"06037650003","14000US06037650003","Census Tract 6500.03","Census Tract 6500.03, Los Angeles County, California","ca","140","00","ACSSF","0005925",,,,,"06","037",,,,"650003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,16442.93,0.194612484691049,3200,1084,232,0,1000,30,572,282,33.88,7.25,0,31.25,0.94,17.88,8.81,1766,1593,1524,69,70,0,0,0,52,51,90.2,86.3,3.91,3.96,0,0,0,2.94,2.89,1766,1171,1006,35,59,0,54,17,66.31,56.96,1.98,3.34,0,3.06,0.96,24,786,95,236,363,67,25,0,12.09,30.03,46.18,8.52,3.18,0
"06037650004","14000US06037650004","Census Tract 6500.04","Census Tract 6500.04, Los Angeles County, California","ca","140","00","ACSSF","0005926",,,,,"06","037",,,,"650004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4023,13821.05,0.291077796499443,4023,1279,247,12,1878,15,170,422,31.79,6.14,0.3,46.68,0.37,4.23,10.49,2205,1930,1740,190,77,10,18,39,45,86,87.53,78.91,8.62,3.49,0.45,0.82,1.77,2.04,3.9,2205,1216,945,35,63,39,77,57,55.15,42.86,1.59,2.86,1.77,3.49,2.59,30,861,86,478,200,62,28,7,9.99,55.52,23.23,7.2,3.25,0.81
"06037650101","14000US06037650101","Census Tract 6501.01","Census Tract 6501.01, Los Angeles County, California","ca","140","00","ACSSF","0005927",,,,,"06","037",,,,"650101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6022,8223.728,0.732271346430949,6022,1686,42,0,3262,74,259,699,28,0.7,0,54.17,1.23,4.3,11.61,2675,2433,2164,269,62,20,0,0,45,115,90.95,80.9,10.06,2.32,0.75,0,0,1.68,4.3,2675,577,477,86,0,0,14,0,21.57,17.83,3.21,0,0,0.52,0,27,433,0,168,134,92,39,0,0,38.8,30.95,21.25,9.01,0
"06037650102","14000US06037650102","Census Tract 6501.02","Census Tract 6501.02, Los Angeles County, California","ca","140","00","ACSSF","0005928",,,,,"06","037",,,,"650102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252,6843.042,0.329093416649035,2252,1059,34,0,789,0,160,210,47.02,1.51,0,35.04,0,7.1,9.33,1137,1073,975,98,11,0,0,16,4,33,94.37,85.75,8.62,0.97,0,0,1.41,0.35,2.9,1137,222,207,11,0,0,0,4,19.53,18.21,0.97,0,0,0,0.35,28,171,9,42,85,35,0,0,5.26,24.56,49.71,20.47,0,0
"06037650200","14000US06037650200","Census Tract 6502","Census Tract 6502, Los Angeles County, California","ca","140","00","ACSSF","0005929",,,,,"06","037",,,,"650200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6100,6517.228,0.935980784466955,6100,3347,77,94,1637,7,514,424,54.87,1.26,1.54,26.84,0.11,8.43,6.95,2822,2540,2418,122,60,12,14,39,31,126,90.01,85.68,4.32,2.13,0.43,0.5,1.38,1.1,4.46,2820,773,644,47,9,11,17,45,27.41,22.84,1.67,0.32,0.39,0.6,1.6,24,453,23,162,135,119,6,8,5.08,35.76,29.8,26.27,1.32,1.77
"06037650300","14000US06037650300","Census Tract 6503","Census Tract 6503, Los Angeles County, California","ca","140","00","ACSSF","0005930",,,,,"06","037",,,,"650300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7147,9888.027,0.722793310239275,7147,2839,508,263,2294,15,878,350,39.72,7.11,3.68,32.1,0.21,12.28,4.9,3125,2824,2322,502,5,35,57,46,0,158,90.37,74.3,16.06,0.16,1.12,1.82,1.47,0,5.06,3116,1700,1318,207,0,14,57,104,54.56,42.3,6.64,0,0.45,1.83,3.34,28,1322,100,516,491,130,54,31,7.56,39.03,37.14,9.83,4.08,2.34
"06037650401","14000US06037650401","Census Tract 6504.01","Census Tract 6504.01, Los Angeles County, California","ca","140","00","ACSSF","0005931",,,,,"06","037",,,,"650401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4728,3511.438,1.34645681756054,4728,2501,9,14,1740,0,144,320,52.9,0.19,0.3,36.8,0,3.05,6.77,2311,2167,1954,213,8,0,0,22,9,105,93.77,84.55,9.22,0.35,0,0,0.95,0.39,4.54,2291,643,588,35,0,10,9,1,28.07,25.67,1.53,0,0.44,0.39,0.04,26,374,0,81,151,94,48,0,0,21.66,40.37,25.13,12.83,0
"06037650501","14000US06037650501","Census Tract 6505.01","Census Tract 6505.01, Los Angeles County, California","ca","140","00","ACSSF","0005932",,,,,"06","037",,,,"650501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3055,7989.916,0.382356983893362,3055,1977,0,9,874,0,29,166,64.71,0,0.29,28.61,0,0.95,5.43,1278,1161,1116,45,14,0,7,16,19,61,90.85,87.32,3.52,1.1,0,0.55,1.25,1.49,4.77,1276,186,162,18,0,3,0,3,14.58,12.7,1.41,0,0.24,0,0.24,24,133,0,23,57,53,0,0,0,17.29,42.86,39.85,0,0
"06037650502","14000US06037650502","Census Tract 6505.02","Census Tract 6505.02, Los Angeles County, California","ca","140","00","ACSSF","0005933",,,,,"06","037",,,,"650502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4330,8413.487,0.514649874825675,4330,2309,241,0,1108,0,492,180,53.33,5.57,0,25.59,0,11.36,4.16,2198,1899,1734,165,18,0,8,17,94,162,86.4,78.89,7.51,0.82,0,0.36,0.77,4.28,7.37,2182,730,556,38,0,0,75,61,33.46,25.48,1.74,0,0,3.44,2.8,29,478,0,180,262,29,0,7,0,37.66,54.81,6.07,0,1.46
"06037650602","14000US06037650602","Census Tract 6506.02","Census Tract 6506.02, Los Angeles County, California","ca","140","00","ACSSF","0005934",,,,,"06","037",,,,"650602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7451,15574.58,0.478407621965816,7451,2413,375,29,3981,16,289,348,32.38,5.03,0.39,53.43,0.21,3.88,4.67,3414,2828,2517,311,150,13,15,69,108,231,82.84,73.73,9.11,4.39,0.38,0.44,2.02,3.16,6.77,3410,2718,1891,282,73,69,198,205,79.71,55.45,8.27,2.14,2.02,5.81,6.01,29,2308,272,1090,771,145,30,0,11.79,47.23,33.41,6.28,1.3,0
"06037650603","14000US06037650603","Census Tract 6506.03","Census Tract 6506.03, Los Angeles County, California","ca","140","00","ACSSF","0005935",,,,,"06","037",,,,"650603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3694,7464.164,0.494898045859672,3694,1885,142,0,1535,0,83,49,51.03,3.84,0,41.55,0,2.25,1.33,1871,1673,1487,186,16,0,0,44,44,94,89.42,79.48,9.94,0.86,0,0,2.35,2.35,5.02,1871,714,537,65,0,21,32,59,38.16,28.7,3.47,0,1.12,1.71,3.15,28,606,82,310,168,13,26,7,13.53,51.16,27.72,2.15,4.29,1.16
"06037650604","14000US06037650604","Census Tract 6506.04","Census Tract 6506.04, Los Angeles County, California","ca","140","00","ACSSF","0005936",,,,,"06","037",,,,"650604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5855,29421.97,0.199000922011994,5855,2486,62,21,2310,375,345,256,42.46,1.06,0.36,39.45,6.4,5.89,4.37,3120,2597,2521,76,227,17,0,31,216,32,83.24,80.8,2.44,7.28,0.54,0,0.99,6.92,1.03,3120,2944,2371,76,187,31,247,32,94.36,75.99,2.44,5.99,0.99,7.92,1.03,28,2310,326,1165,681,100,35,3,14.11,50.43,29.48,4.33,1.52,0.13
